TimeStamp,Light,Moisture 1,Moisture 2,Temp,Humidity
254:119,572,350,398,28.10,22.00
254:119,572,350,395,28.10,22.00
254:119,572,352,396,28.10,22.00
254:119,572,349,398,28.10,22.00
254:119,573,350,398,28.10,21.00
254:119,573,352,397,28.10,21.00
254:119,572,351,396,28.10,21.00
254:119,572,351,398,28.10,21.00
254:119,571,350,397,28.00,21.00
254:119,571,350,397,28.00,21.00
254:119,570,350,397,28.00,21.00
254:119,570,349,396,28.00,21.00
254:119,570,351,398,28.10,21.00
254:119,570,351,397,28.10,21.00
254:119,570,350,399,28.10,21.00
254:119,570,350,397,28.10,21.00
254:119,570,350,397,28.10,22.00
254:119,571,351,397,28.10,22.00
254:119,570,351,397,28.10,22.00
254:119,570,348,397,28.10,22.00
254:119,570,348,398,28.10,22.00
254:119,571,348,398,28.10,22.00
254:119,570,349,398,28.10,22.00
254:119,570,348,395,28.10,22.00
254:119,570,349,397,28.00,22.00
254:119,569,350,398,28.00,22.00
254:119,569,349,398,28.00,22.00
254:119,569,351,394,28.00,22.00
254:119,570,351,398,28.10,22.00
254:119,570,350,399,28.10,22.00
254:119,570,347,398,28.10,22.00
254:119,570,348,397,28.10,22.00
254:119,570,349,396,28.10,21.00
254:119,571,351,396,28.10,21.00
254:119,570,349,398,28.10,21.00
254:119,570,349,398,28.10,21.00
254:119,570,351,398,28.00,22.00
254:119,570,350,398,28.00,22.00
254:119,570,351,396,28.00,22.00
254:119,569,351,398,28.00,22.00
254:119,569,348,398,28.00,21.00
254:119,569,351,397,28.00,21.00
254:119,569,351,396,28.00,21.00
254:119,569,349,397,28.00,21.00
254:119,568,349,398,28.10,21.00
254:119,568,351,395,28.10,21.00
254:119,568,349,398,28.10,21.00
254:119,569,351,399,28.10,21.00
254:119,568,346,398,28.10,22.00
254:119,568,351,397,28.10,22.00
254:119,567,351,396,28.10,22.00
254:119,568,351,398,28.10,22.00
254:119,567,350,397,28.10,22.00
