,TimeStamp,Light,Moisture 1,Moisture 2,Temp,Humidity
1056,14:10:00,0.7469739292364989,1.0,0.8424635907960687,0.26508812533380754,0.051506480390506704
929,12:03:00,0.7622206703910617,1.0,0.8897955559063817,0.19715150436175846,0.3534758458172024
779,09:33:00,0.6755983171253189,0.9424930306650736,0.8140926971096291,0.0848100013846852,0.6301969365426694
200,22:59:00,0.00017458100558659218,0.0,0.009891660417571113,0.13968310486024482,0.4852718397576164
134,21:53:00,0.004286933581626319,0.0,0.011268105932036143,0.1553320277728325,0.5039555630365256
1051,14:05:00,0.7519972641791388,1.0,0.8495809817000171,0.2625561292109269,0.05543398978847547
40,20:19:00,0.0039183736809435135,0.0,0.009003631053400296,0.17808438668328253,0.5584918363911797
1017,13:31:00,0.7856533209186841,1.0,0.8695484864032839,0.30364963503649645,0.0
230,23:29:00,0.0038213842333954056,0.0,0.01246694557366712,0.12937511126936085,0.4620434270324861
378,01:57:00,0.00029096834264432026,0.0,0.012777755851126782,0.09017269004806816,0.4711328059249283
288,00:27:00,0.00029096834264432026,0.0,0.012022930891581464,0.11671710877692698,0.3847837064467261
418,02:37:00,0.00030451026550952764,0.0,0.011234595389991995,0.08243640431170884,0.5251641137855578
391,02:10:00,0.00032976412166356304,0.0,0.01220053676441568,0.08664767669574447,0.4817370812994445
592,05:31:00,0.0003425740486982186,0.0,0.0173770777466915,0.028829597482036506,0.6752817802733164
1162,15:56:00,0.707324643078833,0.9588089330024812,0.7898922524371472,0.27683816984155185,0.09796330584076757
1086,14:40:00,0.6975093109869647,0.9478081058726222,0.7827880175237794,0.2560085454869148,0.0
647,06:26:00,0.0007177219118559903,0.0,0.016685085053479043,0.0323838347872526,0.6796835549570779
1152,15:46:00,0.7094972067039106,0.9662531017369728,0.7951316256857561,0.2735267936620972,0.06968523817539124
520,04:19:00,0.00015518311607697082,0.0,0.016640683585270544,0.047391846181235486,0.6559501767379226
64,20:43:00,0.0041511483550589695,0.0,0.01033567509965655,0.17381164322592146,0.5271839757616563
14,19:53:00,0.004282175608727733,0.0,0.009317792385064472,0.1838858451936669,0.5187234218240369
1180,16:14:00,0.6542520173805091,0.8833746898263024,0.7220468090144847,0.2701085988962077,0.0777646860797846
1064,14:18:00,0.7332804561234106,1.0,0.8260646485377117,0.2633790279508629,0.05348893751519568
492,03:51:00,0.00013322324116041834,0.0,0.01598303919765337,0.050943060318910494,0.6024524173238095
379,01:58:00,0.0003362300848334368,0.0,0.012442278091328808,0.09036456787925527,0.4770240700218818
187,22:46:00,0.0005431409062693979,0.0,0.008914828116983077,0.146199038632722,0.4832519777815181
763,09:17:00,0.6640285536933581,0.9249793217535154,0.7985061372696061,0.08381698415524308,0.6503955563036525
216,23:15:00,0.00015225513275476382,0.0,0.00970986572698146,0.13284671532846634,0.4939515296643408
791,09:45:00,0.6826893234016139,0.9496277915632756,0.8179539803449503,0.09941249777461247,0.6301969365426694
1076,14:30:00,0.7105446927374302,0.9668320926385444,0.7972628961597663,0.2624176606729568,0.04544689446221173
878,11:12:00,0.7248991309745502,1.0,0.8490350080909344,0.1747196012106108,0.4534590136340682
337,01:16:00,0.00011638733705772815,0.0,0.00966965307652845,0.1026704646608506,0.461033496044437
719,08:33:00,0.6273277467411545,0.8735318444995863,0.7589000276275806,0.04824639487270777,0.8140043763676146
295,00:34:00,0.00015225513275476382,0.0,0.01162666873190904,0.11581620484983245,0.4018000908302711
1016,13:30:00,0.7872640641883348,1.0,0.866769283393193,0.3134729887444859,0.0
1275,17:49:00,0.3445453134698945,0.44110835401157983,0.3669238662825118,0.2359266512373147,0.128261235482242
455,03:14:00,0.00028547837391518216,0.0,0.012541506529715307,0.07824427865542928,0.5395318112381815
1429,07:32:00,0.5867214980343471,0.8099561927518917,0.7011287839917906,0.05199691412972507,0.6370046194991488
